Fecha,Blue,Oficial
2018-10-29,36.5,36.79
2018-10-30,36.0,36.83
2018-10-31,35.75,36.2
2018-11-01,35.5,35.74
2018-11-02,35.5,35.59
2018-11-05,35.25,35.55
2018-11-07,35.0,35.76
2018-11-08,34.75,35.61
2018-11-09,34.75,35.49
2018-11-12,35.25,35.51
2018-11-13,36.25,35.89
2018-11-14,35.75,36.12
2018-11-15,35.25,36.07
2018-11-16,35.5,35.98
2018-11-20,35.5,36.26
2018-11-21,35.75,36.27
2018-11-22,35.75,36.43
2018-11-23,37.0,36.89
2018-11-26,38.25,38.16
2018-11-27,37.0,38.88
2018-11-28,36.75,38.53
2018-11-29,36.75,38.02
2018-12-03,36.0,36.89
2018-12-04,36.5,37.06
2018-12-05,37.0,37.94
2018-12-06,36.75,37.86
2018-12-07,36.75,37.36
2018-12-10,37.0,37.7
2018-12-11,37.5,37.65
2018-12-12,37.5,37.64
2018-12-13,37.75,37.8
2018-12-14,38.0,38.17
2018-12-17,38.25,38.32
2018-12-18,39.0,38.21
2018-12-19,38.5,38.3
2018-12-20,38.25,38.07
2018-12-21,38.75,38.08
2018-12-26,40.5,38.51
2018-12-27,40.0,38.57
2018-12-28,40.5,37.81
2019-01-02,40.5,37.93
2019-01-03,40.25,37.55
2019-01-04,40.0,37.39
2019-01-07,39.5,37.36
2019-01-08,39.25,37.37
2019-01-09,39.75,37.47
2019-01-10,39.25,37.31
2019-01-11,39.25,37.1
2019-01-14,39.0,37.1
2019-01-15,39.25,37.14
2019-01-16,39.25,37.36
2019-01-17,39.0,37.74
2019-01-18,39.0,37.62
2019-01-21,38.75,37.71
2019-01-22,38.75,37.59
2019-01-23,39.0,37.56
2019-01-24,38.5,37.56
2019-01-25,38.25,37.14
2019-01-28,38.25,37.09
2019-01-29,38.5,37.23
2019-01-30,38.25,37.61
2019-01-31,37.5,37.04
2019-02-01,37.75,37.24
2019-02-04,37.5,37.24
2019-02-05,37.3,37.2
2019-02-06,37.25,37.43
2019-02-07,37.75,37.9
2019-02-08,37.5,37.86
2019-02-11,38.0,38.32
2019-02-12,38.0,37.82
2019-02-13,38.25,38.15
2019-02-14,38.5,38.37
2019-02-15,38.75,38.33
2019-02-18,38.75,38.77
2019-02-19,39.0,38.92
2019-02-20,39.75,40.04
2019-02-21,39.25,39.66
2019-02-22,38.75,39.25
2019-02-25,38.75,38.96
2019-02-26,39.25,38.99
2019-02-27,39.0,38.75
2019-02-28,39.0,39.0
2019-03-01,39.0,39.45
2019-03-06,40.5,40.48
2019-03-07,42.5,41.23
2019-03-08,41.0,41.3
2019-03-11,41.0,40.87
2019-03-12,41.25,41.35
2019-03-13,41.5,41.65
2019-03-14,41.0,40.98
2019-03-15,41.0,39.94
2019-03-18,41.0,39.71
2019-03-19,41.25,40.33
2019-03-20,41.25,41.08
2019-03-21,41.25,40.74
2019-03-22,41.75,42.01
2019-03-25,41.9,41.79
2019-03-26,42.55,42.35
2019-03-27,44.0,43.7
2019-03-28,43.8,43.59
2019-03-29,43.65,43.35
2019-04-01,43.5,42.82
2019-04-03,43.5,42.65
2019-04-04,43.65,43.25
2019-04-05,44.0,43.69
2019-04-08,44.0,43.8
2019-04-09,44.0,43.74
2019-04-10,44.0,43.04
2019-04-11,44.0,42.91
2019-04-12,43.65,42.33
2019-04-15,43.5,41.56
2019-04-16,43.8,42.11
2019-04-17,43.45,41.78
2019-04-22,44.35,42.69
2019-04-23,44.15,42.38
2019-04-24,44.5,43.48
2019-04-25,46.0,45.63
2019-04-26,46.1,44.88
2019-04-29,45.07,44.67
2019-04-30,46.0,44.01
2019-05-02,46.25,44.75
2019-05-03,45.75,44.42
2019-05-06,46.5,44.9
2019-05-07,46.0,44.9
2019-05-08,46.0,45.04
2019-05-09,46.0,45.57
2019-05-10,46.0,44.98
2019-05-13,46.0,45.41
2019-05-14,46.0,44.99
2019-05-15,46.0,45.15
2019-05-16,46.0,44.86
2019-05-17,46.1,45.02
2019-05-20,46.35,45.32
2019-05-21,46.25,44.82
2019-05-22,46.1,44.72
2019-05-23,46.2,45.15
2019-05-24,46.15,44.96
2019-05-27,46.15,44.98
2019-05-28,46.2,44.79
2019-05-29,46.2,44.5
2019-05-30,45.9,44.45
2019-05-31,46.0,44.87
2019-06-03,46.1,44.87
2019-06-04,46.0,44.76
2019-06-05,45.6,44.8
2019-06-06,45.65,44.98
2019-06-07,45.7,44.88
2019-06-10,45.5,44.97
2019-06-11,45.5,44.74
2019-06-12,45.3,43.75
2019-06-13,45.3,43.59
2019-06-14,45.2,43.87
2019-06-18,45.15,43.66
2019-06-19,44.9,43.45
2019-06-21,44.5,42.92
2019-06-24,44.44,42.67
2019-06-25,44.1,42.31
2019-06-26,44.2,42.71
2019-06-27,44.2,42.84
2019-06-28,43.8,42.45
2019-07-01,43.45,42.14
2019-07-02,43.5,42.47
2019-07-03,43.05,42.09
2019-07-04,42.9,41.76
2019-07-05,42.9,41.98
2019-07-10,42.8,41.88
2019-07-11,43.2,41.76
2019-07-12,43.25,41.66
2019-07-15,43.75,41.86
2019-07-16,44.45,42.63
2019-07-17,44.2,42.52
2019-07-18,43.95,42.35
2019-07-19,43.95,42.45
2019-07-22,44.05,42.48
2019-07-23,44.25,42.63
2019-07-24,44.6,42.81
2019-07-25,44.95,43.25
2019-07-26,44.95,43.22
2019-07-29,45.15,43.76
2019-07-30,45.15,43.88
2019-07-31,45.2,43.87
2019-08-01,45.43,44.32
2019-08-02,45.9,44.7
2019-08-05,46.6,45.44
2019-08-06,46.4,45.35
2019-08-07,46.5,45.69
2019-08-08,46.72,45.41
2019-08-09,46.9,45.4
2019-08-12,57.0,55.75
2019-08-13,57.0,56.32
2019-08-14,62.0,58.84
2019-08-15,59.0,56.63
2019-08-16,59.0,56.44
2019-08-20,58.0,55.36
2019-08-21,58.5,54.92
2019-08-22,58.0,55.03
2019-08-23,58.0,55.27
2019-08-26,57.5,55.34
2019-08-27,59.0,55.71
2019-08-28,60.5,58.08
2019-08-29,60.75,58.2
2019-08-30,63.0,59.08
2019-09-02,63.5,57.09
2019-09-03,61.0,55.78
2019-09-04,59.0,55.94
2019-09-05,59.0,56.0
2019-09-06,59.0,55.91
2019-09-09,59.0,55.94
2019-09-10,58.75,56.07
2019-09-11,59.0,56.11
2019-09-12,60.0,56.18
2019-09-13,61.5,56.15
2019-09-16,61.5,56.25
2019-09-17,62.0,56.45
2019-09-18,62.75,56.5
2019-09-19,63.0,56.61
2019-09-20,62.75,56.62
2019-09-23,62.25,56.93
2019-09-24,61.75,56.94
2019-09-25,61.75,57.01
2019-09-26,62.0,57.18
2019-09-27,61.5,57.32
2019-09-30,61.25,57.56
2019-10-01,60.75,57.7
2019-10-02,61.5,57.89
2019-10-03,61.0,57.76
2019-10-04,61.25,57.71
2019-10-07,61.25,57.87
2019-10-08,61.5,57.84
2019-10-09,61.75,57.96
2019-10-10,63.0,57.98
2019-10-11,63.5,58.05
2019-10-15,63.5,58.24
2019-10-16,64.5,58.33
2019-10-17,67.5,58.31
2019-10-18,65.25,58.34
2019-10-21,66.25,58.52
2019-10-22,67.25,58.65
2019-10-23,69.75,58.94
2019-10-24,69.75,59.34
2019-10-25,75.75,60.0
2019-10-28,74.0,59.47
2019-10-29,67.0,59.46
2019-10-30,67.0,59.58
2019-10-31,69.0,59.73
2019-11-01,67.5,59.76
2019-11-04,65.5,59.76
2019-11-05,64.5,59.68
2019-11-07,64.0,59.6
2019-11-08,65.25,59.54
2019-11-11,64.5,59.75
2019-11-12,65.5,59.75
2019-11-13,66.75,59.74
2019-11-14,66.75,59.73
2019-11-15,66.75,59.69
2019-11-19,66.5,59.71
2019-11-20,66.75,59.72
2019-11-21,66.75,59.75
2019-11-22,68.5,59.79
2019-11-25,68.0,59.75
2019-11-26,68.25,59.72
2019-11-27,69.25,59.88
2019-11-28,69.75,59.85
2019-11-29,69.25,59.86
2019-12-02,68.25,59.95
2019-12-03,68.5,59.94
2019-12-04,69.0,59.91
2019-12-05,70.0,59.94
2019-12-06,71.0,59.96
2019-12-09,70.0,59.95
2019-12-10,69.5,59.96
2019-12-11,68.5,59.83
2019-12-12,66.5,59.83
2019-12-13,66.75,59.82
2019-12-16,72.5,59.84
2019-12-17,74.0,59.82
2019-12-18,76.0,59.82
2019-12-19,75.75,59.82
2019-12-20,75.0,59.82
2019-12-23,76.75,59.86
2019-12-26,80.0,59.92
2019-12-27,78.5,59.89
2019-12-30,78.5,59.9
2020-01-02,77.0,59.85
2020-01-03,77.0,59.83
2020-01-06,77.25,59.82
2020-01-07,76.25,59.82
2020-01-08,76.5,59.82
2020-01-09,76.5,59.82
2020-01-10,76.5,59.82
2020-01-13,76.5,59.88
2020-01-14,77.5,60.04
2020-01-15,78.0,60.01
2020-01-16,77.75,60.0
2020-01-17,77.75,60.01
2020-01-20,78.0,60.03
2020-01-21,77.5,60.06
2020-01-22,77.75,60.11
2020-01-23,77.75,60.09
2020-01-24,78.5,60.1
2020-01-27,78.0,60.14
2020-01-28,78.25,60.18
2020-01-29,78.25,60.24
2020-01-30,78.0,60.25
2020-01-31,78.0,60.33
2020-02-03,78.0,60.43
2020-02-04,78.0,60.58
2020-02-05,78.0,60.58
2020-02-06,77.5,60.67
2020-02-07,77.5,60.77
2020-02-10,77.0,60.97
2020-02-11,77.5,61.11
2020-02-12,78.25,61.23
2020-02-13,78.9,61.38
2020-02-14,77.9,61.45
2020-02-17,78.0,61.66
2020-02-18,78.7,61.66
2020-02-19,78.9,61.72
2020-02-20,78.8,61.79
2020-02-21,78.8,61.83
2020-02-26,78.7,62.08
2020-02-27,78.5,62.14
2020-02-28,78.5,62.21
2020-03-02,78.5,62.25
2020-03-03,78.5,62.3
2020-03-04,78.5,62.36
2020-03-05,78.5,62.42
2020-03-06,78.5,62.48
2020-03-09,79.5,62.53
2020-03-10,79.75,62.59
2020-03-11,80.0,62.67
2020-03-12,83.0,62.82
2020-03-13,83.75,62.9
2020-03-16,85.0,63.04
2020-03-17,86.5,63.18
2020-03-18,89.25,63.33
2020-03-19,85.5,63.55
2020-03-20,85.5,63.77
2020-03-25,84.5,64.05
2020-03-26,84.5,64.23
2020-03-27,83.5,64.41
2020-03-30,83.5,64.47
2020-04-01,83.5,64.53
2020-04-02,83.5,64.72
2020-04-03,83.5,64.91
2020-04-06,85.0,64.99
2020-04-07,85.0,65.07
2020-04-08,85.0,65.16
2020-04-13,89.25,65.38
2020-04-14,90.0,65.5
2020-04-15,96.0,65.62
2020-04-16,100.0,65.74
2020-04-17,105.0,65.86
2020-04-20,105.0,65.98
2020-04-21,107.0,66.09
2020-04-22,110.0,66.23
2020-04-23,120.0,66.32
2020-04-24,117.0,66.43
2020-04-27,118.0,66.53
2020-04-28,120.0,66.64
2020-04-29,121.0,66.75
2020-04-30,118.0,66.84
2020-05-04,120.0,66.93
2020-05-05,120.0,67.01
2020-05-06,122.0,67.1
2020-05-07,122.0,67.19
2020-05-08,122.0,67.28
2020-05-11,124.5,67.37
2020-05-12,127.0,67.46
2020-05-13,133.0,67.55
2020-05-14,138.0,67.64
2020-05-15,138.0,67.73
2020-05-18,128.0,67.82
2020-05-19,124.0,67.91
2020-05-20,124.0,68.0
2020-05-21,125.0,68.09
2020-05-22,126.0,68.18
2020-05-26,129.0,68.27
2020-05-27,127.0,68.36
2020-05-28,124.0,68.45
2020-05-29,125.0,68.54
2020-06-01,128.0,68.63
2020-06-02,124.0,68.72
2020-06-03,123.0,68.81
2020-06-04,123.0,68.9
2020-06-05,125.0,68.99
2020-06-08,125.0,69.08
2020-06-09,124.0,69.17
2020-06-10,124.0,69.26
2020-06-11,123.0,69.32
2020-06-12,126.0,69.38
2020-06-16,125.0,69.62
2020-06-17,124.0,69.68
2020-06-18,127.0,69.74
2020-06-19,128.0,69.8
2020-06-22,127.0,69.98
2020-06-23,127.0,70.04
2020-06-24,128.0,70.1
2020-06-25,128.0,70.16
2020-06-26,129.0,70.22
2020-06-29,129.0,70.4
2020-06-30,126.0,70.46
2020-07-01,128.0,70.52
2020-07-02,129.0,70.58
2020-07-03,127.0,70.64
2020-07-06,127.0,70.82
2020-07-07,127.0,70.88
2020-07-08,127.0,70.94
2020-07-13,127.0,71.23
2020-07-14,127.0,71.3
2020-07-15,127.0,71.36
2020-07-16,130.0,71.42
2020-07-17,130.0,71.48
2020-07-20,130.0,71.66
2020-07-21,132.0,71.72
2020-07-22,133.0,71.78
2020-07-23,136.0,71.84
2020-07-24,139.0,71.9
2020-07-27,136.0,72.08
2020-07-28,135.0,72.14
2020-07-29,135.0,72.2
2020-07-30,136.0,72.26
2020-07-31,136.0,72.32
2020-08-03,136.0,72.52
2020-08-04,128.0,72.57
2020-08-05,129.0,72.62
2020-08-06,130.0,72.7
2020-08-07,132.0,72.77
2020-08-10,131.0,72.95
2020-08-11,131.0,73.0
2020-08-12,132.0,73.05
2020-08-13,133.0,73.11
2020-08-14,132.0,73.16
2020-08-18,132.0,73.4
2020-08-19,134.0,73.48
2020-08-20,136.0,73.53
2020-08-21,138.0,73.58
2020-08-24,137.0,73.73
2020-08-25,137.0,73.81
2020-08-26,137.0,73.86
2020-08-27,138.0,73.94
2020-08-28,136.0,74.0
2020-08-31,135.0,74.18
2020-09-01,133.0,74.25
2020-09-02,133.0,74.32
2020-09-03,134.0,74.38
2020-09-04,132.0,74.44
2020-09-07,131.0,74.65
2020-09-08,131.0,74.71
2020-09-09,131.0,74.77
2020-09-10,131.0,74.84
2020-09-11,131.0,74.91
2020-09-14,132.0,75.12
2020-09-15,131.0,75.19
2020-09-16,145.0,75.25
2020-09-17,141.0,75.32
2020-09-18,140.0,75.38
2020-09-21,141.0,75.59
2020-09-22,144.0,75.65
2020-09-23,145.0,75.72
2020-09-24,147.0,75.78
2020-09-25,145.0,75.85
2020-09-28,145.0,76.06
2020-09-29,146.0,76.12
2020-09-30,146.0,76.18
2020-10-01,147.0,76.25
2020-10-02,150.0,76.95
2020-10-05,150.0,77.05
2020-10-06,152.0,77.08
2020-10-07,155.0,77.1
2020-10-08,158.0,77.1
2020-10-09,167.0,77.11
2020-10-13,166.0,77.4
2020-10-14,167.0,77.42
2020-10-15,171.0,77.46
2020-10-16,178.0,77.53
2020-10-19,181.0,77.58
2020-10-20,180.0,77.66
2020-10-21,183.0,77.71
2020-10-22,190.0,78.05
2020-10-23,195.0,78.09
2020-10-26,190.0,78.21
2020-10-27,181.0,78.3
2020-10-28,178.0,78.3
2020-10-29,175.0,78.3
2020-10-30,169.0,78.33
2020-11-02,168.0,78.69
2020-11-03,165.0,78.9
2020-11-04,161.0,79.02
2020-11-05,157.0,79.09
2020-11-09,151.0,79.34
2020-11-10,149.0,79.43
2020-11-11,162.0,79.48
2020-11-12,167.0,79.58
2020-11-13,172.0,79.73
2020-11-16,162.0,79.96
2020-11-17,163.0,80.03
2020-11-18,164.0,80.15
2020-11-19,163.0,80.27
2020-11-20,161.0,80.36
2020-11-24,160.0,80.69
2020-11-25,158.0,80.79
2020-11-26,157.0,80.89
2020-11-27,156.0,81.04
2020-11-30,155.0,81.3
2020-12-01,153.0,81.4
2020-12-02,153.0,81.48
2020-12-03,151.0,81.56
2020-12-04,150.0,81.65
2020-12-09,149.0,82.05
2020-12-10,146.0,82.13
2020-12-11,148.0,82.22
2020-12-14,151.0,82.46
2020-12-15,151.0,82.54
2020-12-16,150.0,82.63
2020-12-17,149.0,82.72
2020-12-18,150.0,82.84
2020-12-21,150.0,83.15
2020-12-22,151.0,83.25
2020-12-23,159.0,83.36
2020-12-28,164.0,83.91
2020-12-29,165.0,84.03
2020-12-30,166.0,84.15
2021-01-04,165.0,84.7
2021-01-05,160.0,84.8
2021-01-06,160.0,84.9
2021-01-07,162.0,85.0
2021-01-08,161.0,85.11
2021-01-11,159.0,85.38
2021-01-12,159.0,85.47
2021-01-13,160.0,85.56
2021-01-14,159.0,85.65
2021-01-15,159.0,85.74
2021-01-19,157.0,86.2
2021-01-20,156.0,86.32
2021-01-21,156.0,86.43
2021-01-22,156.0,86.55
2021-01-25,156.0,86.91
2021-01-26,156.0,87.02
2021-01-27,154.0,87.12
2021-01-28,154.0,87.22
2021-01-29,153.0,87.3
2021-02-01,153.0,87.61
2021-02-02,153.0,87.7
2021-02-03,153.0,87.81
2021-02-04,150.0,87.91
2021-02-05,151.0,88.01
2021-02-08,151.0,88.17
2021-02-09,152.0,88.28
2021-02-10,151.0,88.36
2021-02-11,149.0,88.45
2021-02-12,150.0,88.54
2021-02-17,149.0,88.95
2021-02-18,148.0,89.05
2021-02-19,147.0,89.16
2021-02-22,147.0,89.44
2021-02-23,146.0,89.54
2021-02-24,145.0,89.64
2021-02-25,143.0,89.75
2021-02-26,146.0,89.83
2021-03-01,146.0,90.09
2021-03-02,145.0,90.16
2021-03-03,145.0,90.22
2021-03-04,144.0,90.3
2021-03-05,144.0,90.37
2021-03-08,144.0,90.58
2021-03-09,144.0,90.65
2021-03-10,143.0,90.72
2021-03-11,140.0,90.79
2021-03-12,142.0,90.86
2021-03-15,146.0,91.07
2021-03-16,144.0,91.14
2021-03-17,144.0,91.21
2021-03-18,144.0,91.28
2021-03-19,144.0,91.36
2021-03-22,144.0,91.57
2021-03-23,143.0,91.64
2021-03-25,143.0,91.78
2021-03-26,142.0,91.85
2021-03-29,142.0,91.92
2021-03-30,141.0,91.96
2021-03-31,141.0,91.99
2021-04-05,140.0,92.24
2021-04-06,140.0,92.29
2021-04-07,139.0,92.34
2021-04-08,140.0,92.39
2021-04-09,140.0,92.44
2021-04-12,142.0,92.58
2021-04-13,142.0,92.63
2021-04-14,143.0,92.68
2021-04-15,143.0,92.73
2021-04-16,142.0,92.78
2021-04-19,143.0,92.93
2021-04-20,143.0,92.98
2021-04-21,144.0,93.03
2021-04-22,147.0,93.08
2021-04-23,152.0,93.13
2021-04-26,158.0,93.28
2021-04-27,161.0,93.34
2021-04-28,162.0,93.42
2021-04-29,154.0,93.5
2021-04-30,150.0,93.56
2021-05-03,153.0,93.68
2021-05-04,154.0,93.72
2021-05-05,151.0,93.76
2021-05-06,151.0,93.8
2021-05-07,151.0,93.84
2021-05-10,152.0,93.93
2021-05-11,151.0,93.96
2021-05-12,152.0,93.99
2021-05-13,151.0,94.02
2021-05-14,153.0,94.05
2021-05-17,153.0,94.14
2021-05-18,156.0,94.17
2021-05-19,156.0,94.21
2021-05-20,155.0,94.25
2021-05-21,153.0,94.28
2021-05-26,155.0,94.49
2021-05-27,157.0,94.53
2021-05-28,157.0,94.57
2021-05-31,157.0,94.69
2021-06-01,155.0,94.74
2021-06-02,156.0,94.78
2021-06-03,156.0,94.82
2021-06-04,157.0,94.86
2021-06-07,157.0,94.98
2021-06-08,156.0,95.02
2021-06-09,156.0,95.06
2021-06-10,157.0,95.1
2021-06-11,158.0,95.14
2021-06-14,158.0,95.26
2021-06-15,160.0,95.29
2021-06-16,163.0,95.32
2021-06-17,163.0,95.35
2021-06-18,164.0,95.38
2021-06-22,165.0,95.5
2021-06-23,166.0,95.53
2021-06-24,170.0,95.56
2021-06-25,174.0,95.59
2021-06-28,173.0,95.68
2021-06-29,170.0,95.71
2021-06-30,168.0,95.73
2021-07-01,169.0,95.77
2021-07-02,170.0,95.8
2021-07-05,171.0,95.89
2021-07-06,171.0,95.92
2021-07-07,172.0,95.95
2021-07-08,174.0,95.98
2021-07-12,177.0,96.1
2021-07-13,176.0,96.13
2021-07-14,177.0,96.16
2021-07-15,178.0,96.19
2021-07-16,179.0,96.22
2021-07-19,180.0,96.31
2021-07-20,182.0,96.34
2021-07-21,182.5,96.37
2021-07-22,184.5,96.4
2021-07-23,184.5,96.43
2021-07-26,185.0,96.53
2021-07-27,183.0,96.58
2021-07-28,180.0,96.64
2021-07-29,180.0,96.67
2021-07-30,180.5,96.69
2021-08-02,180.5,96.78
2021-08-03,180.5,96.81
2021-08-04,180.5,96.84
2021-08-05,180.5,96.88
2021-08-06,178.5,96.91
2021-08-09,179.0,97.0
2021-08-10,178.0,97.03
2021-08-11,178.0,97.05
2021-08-12,178.5,97.08
2021-08-13,182.0,97.11
2021-08-17,183.0,97.23
2021-08-18,182.0,97.27
2021-08-19,181.5,97.29
2021-08-20,182.0,97.32
2021-08-23,182.0,97.41
2021-08-24,182.0,97.44
2021-08-25,181.5,97.48
2021-08-26,181.5,97.55
2021-08-27,182.0,97.57
2021-08-30,182.0,97.72
2021-08-31,182.0,97.75
2021-09-01,180.5,97.78
2021-09-02,181.0,97.83
2021-09-03,182.0,97.87
2021-09-06,182.0,97.95
2021-09-07,183.5,97.99
2021-09-08,187.0,98.02
2021-09-09,186.5,98.05
2021-09-10,185.0,98.1
2021-09-13,181.0,98.21
2021-09-14,182.5,98.22
2021-09-15,185.0,98.25
2021-09-16,186.0,98.31
2021-09-17,185.0,98.35
2021-09-20,184.0,98.48
2021-09-21,184.0,98.49
2021-09-22,185.0,98.51
2021-09-23,185.0,98.52
2021-09-24,186.0,98.56
2021-09-27,186.5,98.67
2021-09-28,187.0,98.68
2021-09-29,187.0,98.71
2021-09-30,186.0,98.74
2021-10-01,186.0,98.78
2021-10-04,185.0,98.89
2021-10-05,185.0,98.9
2021-10-06,185.5,98.92
2021-10-07,184.5,98.95
2021-10-12,185.0,99.1
2021-10-13,185.0,99.13
2021-10-14,185.5,99.16
2021-10-15,186.5,99.19
2021-10-18,185.5,99.28
2021-10-19,187.0,99.31
2021-10-20,188.0,99.34
2021-10-21,191.0,99.37
2021-10-22,195.0,99.4
2021-10-25,194.0,99.49
2021-10-26,196.0,99.53
2021-10-27,197.0,99.62
2021-10-28,198.0,99.69
2021-10-29,197.5,99.72
2021-11-01,196.5,99.83
2021-11-02,197.5,99.85
2021-11-03,199.0,99.9
2021-11-04,199.0,99.95
2021-11-05,199.0,99.95
2021-11-08,199.0,100.05
2021-11-09,199.5,100.1
2021-11-10,205.0,100.14
2021-11-11,206.5,100.18
2021-11-12,200.0,100.23
2021-11-15,199.5,100.29
2021-11-16,200.5,100.31
2021-11-17,201.5,100.36
2021-11-18,201.0,100.41
2021-11-19,201.5,100.47
2021-11-23,201.0,100.6
2021-11-24,200.5,100.62
2021-11-25,201.0,100.68
2021-11-26,201.0,100.76
2021-11-29,201.0,100.92
2021-11-30,201.5,100.93
2021-12-01,200.5,101.01
2021-12-02,200.5,101.07
2021-12-03,200.5,101.16
2021-12-06,199.0,101.32
2021-12-07,198.0,101.37
2021-12-09,196.0,101.51
2021-12-10,196.5,101.58
2021-12-13,195.5,101.73
2021-12-14,196.5,101.77
2021-12-15,198.5,101.83
2021-12-16,198.5,101.89
2021-12-17,200.0,101.97
2021-12-20,200.0,102.15
2021-12-21,199.0,102.2
2021-12-22,200.5,102.28
2021-12-23,204.0,102.33
2021-12-27,203.5,102.57
2021-12-28,206.0,102.62
2021-12-29,209.0,102.69
2021-12-30,208.0,102.75
2022-01-03,206.0,103.04
2022-01-04,206.5,103.08
2022-01-05,207.5,103.15
2022-01-06,208.5,103.23
2022-01-07,208.0,103.29
2022-01-10,206.0,103.51
2022-01-11,209.0,103.58
2022-01-12,208.5,103.64
2022-01-13,209.5,103.74
2022-01-14,209.5,103.85
2022-01-17,209.0,104.07
2022-01-18,211.0,104.19
2022-01-19,213.0,104.24
2022-01-20,214.0,104.3
2022-01-21,219.0,104.35
2022-01-24,219.0,104.53
2022-01-25,219.5,104.6
2022-01-26,221.0,104.68
2022-01-27,222.5,104.76
2022-01-28,212.5,104.83
2022-01-31,213.0,105.02
2022-02-01,214.0,105.14
2022-02-02,216.5,105.22
2022-02-03,216.0,105.31
2022-02-04,214.0,105.42
2022-02-07,214.0,105.7
2022-02-08,215.0,105.8
2022-02-09,217.0,105.91
2022-02-10,215.5,106.01
2022-02-11,215.5,106.11
2022-02-14,215.0,106.39
2022-02-15,215.0,106.48
2022-02-16,215.0,106.58
2022-02-17,214.0,106.68
2022-02-18,211.0,106.78
2022-02-21,211.5,107.06
2022-02-22,210.0,107.16
2022-02-23,210.0,107.3
2022-02-24,210.5,107.39
2022-02-25,211.0,107.44
2022-03-02,206.0,107.94
2022-03-03,204.0,108.04
2022-03-04,201.0,108.16
2022-03-07,201.0,108.45
2022-03-08,202.0,108.56
2022-03-09,204.5,108.68
2022-03-10,203.0,108.78
2022-03-11,202.0,108.89
2022-03-14,200.0,109.21
2022-03-15,200.0,109.31
2022-03-16,202.0,109.43
2022-03-17,202.0,109.52
2022-03-18,202.5,109.64
2022-03-21,202.0,109.99
2022-03-22,201.0,110.07
2022-03-23,201.0,110.19
2022-03-25,202.0,110.39
2022-03-28,200.0,110.7
2022-03-29,200.0,110.8
2022-03-30,201.0,110.92
2022-03-31,200.0,110.98
2022-04-01,200.0,111.13
2022-04-04,199.0,111.56
2022-04-05,196.0,111.7
2022-04-06,196.0,111.84
2022-04-07,196.0,111.98
2022-04-08,196.5,112.13
2022-04-11,195.0,112.59
2022-04-12,195.0,112.74
2022-04-13,195.0,112.91
2022-04-18,195.0,113.66
2022-04-19,198.0,113.79
2022-04-20,199.5,113.95
2022-04-21,202.0,114.11
2022-04-22,203.0,114.25
2022-04-25,205.5,114.7
2022-04-26,212.5,114.84
2022-04-27,206.5,115.01
2022-04-28,204.0,115.17
2022-04-29,200.5,115.31
2022-05-02,201.0,115.75
2022-05-03,203.5,115.88
2022-05-04,201.0,116.02
2022-05-05,201.5,116.16
2022-05-06,201.0,116.31
2022-05-09,201.5,116.76
2022-05-10,202.0,116.92
2022-05-11,205.0,117.09
2022-05-12,203.5,117.25
2022-05-13,203.5,117.41
2022-05-16,205.0,117.87
2022-05-17,208.0,118.04
2022-05-19,206.0,118.36
2022-05-20,204.0,118.49
2022-05-23,206.5,118.95
2022-05-24,208.0,119.1
2022-05-26,207.0,119.42
2022-05-27,206.5,119.56
2022-05-30,206.5,120.01
2022-05-31,206.0,120.16
2022-06-01,206.0,120.33
2022-06-02,206.0,120.47
2022-06-03,205.0,120.63
2022-06-06,205.0,121.11
2022-06-07,206.0,121.28
2022-06-08,208.0,121.46
2022-06-09,208.0,121.63
2022-06-10,210.0,121.79
2022-06-13,216.0,122.3
2022-06-14,224.0,122.48
2022-06-15,217.0,122.69
2022-06-16,216.0,122.9
2022-06-21,220.0,123.69
2022-06-22,224.0,123.86
2022-06-23,224.0,124.03
2022-06-24,226.0,124.26
2022-06-27,232.0,124.71
2022-06-28,239.0,124.88
2022-06-29,239.0,125.05
2022-06-30,238.0,125.22
2022-07-01,239.0,125.41
2022-07-04,260.0,125.99
2022-07-05,252.0,126.18
2022-07-06,255.0,126.38
2022-07-07,257.0,126.57
2022-07-08,273.0,126.78
2022-07-11,268.0,127.37
2022-07-12,272.0,127.57
2022-07-13,283.0,127.79
2022-07-14,289.0,128.02
2022-07-15,293.0,128.23
2022-07-18,291.0,128.9
2022-07-19,301.0,129.13
2022-07-20,317.0,129.39
2022-07-21,337.0,129.61
2022-07-22,338.0,129.76
2022-07-25,322.0,130.4
2022-07-26,323.0,130.62
2022-07-27,326.0,130.89
2022-07-28,314.0,131.13
2022-07-29,296.0,131.23
2022-08-01,282.0,131.94
2022-08-02,291.0,132.18
2022-08-03,298.0,132.41
2022-08-04,291.0,132.64
